unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1585526400,3/30/2020 0:00,ETH/USD,124.45,135.56,124.01,132.36,34805.26075,4606824.312
1585440000,3/29/2020 0:00,ETH/USD,132,132,123.27,124.59,44183.66168,5504842.409
1585353600,3/28/2020 0:00,ETH/USD,131.42,133.47,125.02,131.35,48311.98665,6345779.447
1585267200,3/27/2020 0:00,ETH/USD,139.29,142.45,128.94,131.43,50317.19992,6613189.586
1585180800,3/26/2020 0:00,ETH/USD,136.86,140.21,133.47,138.97,47945.34131,6662964.082
1585094400,3/25/2020 0:00,ETH/USD,138.79,142.86,132.05,136.42,63452.35595,8656170.398
1585008000,3/24/2020 0:00,ETH/USD,136.63,144.06,132.99,139.12,103407.7375,14386084.45
1584921600,3/23/2020 0:00,ETH/USD,122.24,138.19,119.04,136.54,71195.64487,9721053.351
1584835200,3/22/2020 0:00,ETH/USD,132.47,137.26,120.49,122.47,53577.57091,6561645.109
1584748800,3/21/2020 0:00,ETH/USD,133.5,137.61,126,132.65,71549.57174,9491050.691
1584662400,3/20/2020 0:00,ETH/USD,137.18,153.48,115.5,133.5,153435.2665,20483608.07
1584576000,3/19/2020 0:00,ETH/USD,118.84,144.87,115.78,136.75,127650.1492,17456157.9
1584489600,3/18/2020 0:00,ETH/USD,116.16,118.73,110.11,118.63,87672.92988,10400639.67
1584403200,3/17/2020 0:00,ETH/USD,112,121.33,109.68,115.91,69740.63916,8083637.485
1584316800,3/16/2020 0:00,ETH/USD,123.11,123.81,100.66,111.04,167022.6145,18546191.11
1584230400,3/15/2020 0:00,ETH/USD,122.43,133.78,120,123.55,128402.0815,15864077.17
1584144000,3/14/2020 0:00,ETH/USD,135.23,135.6,120.82,122.43,80715.61817,9882013.133
1584057600,3/13/2020 0:00,ETH/USD,109.35,148.33,88.2,135.45,397258.1431,53808615.48
1583971200,3/12/2020 0:00,ETH/USD,195.07,195.57,102.66,109.42,343137.4002,37546094.33
1583884800,3/11/2020 0:00,ETH/USD,200.51,203.13,181.72,194.57,81751.97167,15906481.13
1583798400,3/10/2020 0:00,ETH/USD,202.93,206.39,195.56,200.39,62621.30736,12548683.78
1583712000,3/9/2020 0:00,ETH/USD,199.83,208.62,189.64,202.93,111388.8333,22604135.95
1583625600,3/8/2020 0:00,ETH/USD,237.27,237.27,195.91,199.38,65388.05338,13037070.08
1583539200,3/7/2020 0:00,ETH/USD,245.54,252.82,235.64,237.54,27900.13171,6627397.287
1583452800,3/6/2020 0:00,ETH/USD,228.46,245.93,227.69,245.52,52598.13501,12913894.11
1583366400,3/5/2020 0:00,ETH/USD,224.49,234.43,224.49,228.81,60978.31881,13952449.13
1583280000,3/4/2020 0:00,ETH/USD,224,228.89,220.33,224.52,20732.32519,4654821.652
1583193600,3/3/2020 0:00,ETH/USD,232.12,233.03,219.9,223.46,48628.61092,10866549.4
1583107200,3/2/2020 0:00,ETH/USD,217.14,234.65,215.81,231.97,42712.82575,9908094.189
1583020800,3/1/2020 0:00,ETH/USD,218.38,227.76,211.89,217.34,32911.95778,7153084.904
1582934400,2/29/2020 0:00,ETH/USD,227.68,233.32,217.13,217.63,17738.50781,3860431.455
1582848000,2/28/2020 0:00,ETH/USD,227.8,234.84,213.36,227.26,38953.1686,8852497.097
1582761600,2/27/2020 0:00,ETH/USD,223.6,239,209.37,227.23,62606.46719,14226067.54
1582675200,2/26/2020 0:00,ETH/USD,245.08,249.91,215.13,223.76,96974.77987,21699076.74
1582588800,2/25/2020 0:00,ETH/USD,264.6,265.17,243.91,246.58,44103.21532,10874970.83
1582502400,2/24/2020 0:00,ETH/USD,275.41,278.22,256.55,266.04,26262.95494,6986996.533
1582416000,2/23/2020 0:00,ETH/USD,262.51,276.52,261.91,275.66,21398.17688,5898621.439
1582329600,2/22/2020 0:00,ETH/USD,264.4,267.43,255.16,262.13,15758.12188,4130676.487
1582243200,2/21/2020 0:00,ETH/USD,257.18,269,254.36,265.71,37646.27445,10002991.58
1582156800,2/20/2020 0:00,ETH/USD,258.51,263.81,245,257.42,43814.36518,11278693.88
1582070400,2/19/2020 0:00,ETH/USD,283.4,287,251.03,258.57,47682.25603,12329200.94
1581984000,2/18/2020 0:00,ETH/USD,268.41,286.77,258.72,281.87,55006.06956,15504560.83
1581897600,2/17/2020 0:00,ETH/USD,258.75,269.12,242.31,268.3,45087.2064,12096897.48
1581811200,2/16/2020 0:00,ETH/USD,265.02,273.98,236.32,258.89,40568.17089,10502693.76
1581724800,2/15/2020 0:00,ETH/USD,285.97,289.04,261.2,264.67,46519.02413,12312190.12
1581638400,2/14/2020 0:00,ETH/USD,268.44,287.81,259.67,285.96,49082.02214,14035495.05
1581552000,2/13/2020 0:00,ETH/USD,266.55,278.31,255.24,268.94,73512.32873,19770405.69
1581465600,2/12/2020 0:00,ETH/USD,238.51,275.85,238.47,266.42,70390.13424,18753339.56
1581379200,2/11/2020 0:00,ETH/USD,223.23,239.69,217.82,237.95,43291.61249,10301239.19
1581292800,2/10/2020 0:00,ETH/USD,229.23,229.84,213.37,222.74,31986.45785,7124663.622
1581206400,2/9/2020 0:00,ETH/USD,223.6,230.98,223.6,228.42,37340.04025,8529211.994
1581120000,2/8/2020 0:00,ETH/USD,222.95,228.03,213.56,223.2,22896.13856,5110418.127
1581033600,2/7/2020 0:00,ETH/USD,213.08,224.44,212.88,223.43,44944.26688,10041897.55
1580947200,2/6/2020 0:00,ETH/USD,204.16,216.39,200.47,213.09,38877.48936,8284404.208
1580860800,2/5/2020 0:00,ETH/USD,188.15,207.91,187.5,203.54,37437.29519,7619987.063
1580774400,2/4/2020 0:00,ETH/USD,190.23,191.47,181.93,188.15,24514.89431,4612477.365
1580688000,2/3/2020 0:00,ETH/USD,187.69,195,186.45,189.66,21746.64866,4124469.386
1580601600,2/2/2020 0:00,ETH/USD,183.52,193.13,179,188.16,24383.94593,4588083.266
1580515200,2/1/2020 0:00,ETH/USD,179.83,184.32,179,183.51,10707.05739,1964852.101
1580428800,1/31/2020 0:00,ETH/USD,184.41,185.15,174.77,179.84,31905.55472,5737894.961
1580342400,1/30/2020 0:00,ETH/USD,172.85,186.4,170.56,184.3,28016.33607,5163410.737
1580256000,1/29/2020 0:00,ETH/USD,176.33,178.3,173.2,173.45,12447.70455,2159054.354
1580169600,1/28/2020 0:00,ETH/USD,169.73,176.26,169.73,175.8,28602.29925,5028284.209
1580083200,1/27/2020 0:00,ETH/USD,167.52,171.84,164.77,169.73,19627.22628,3331329.116
1579996800,1/26/2020 0:00,ETH/USD,159.6,167.71,159.13,167.65,7709.409705,1292482.537
1579910400,1/25/2020 0:00,ETH/USD,162.05,162.32,157.55,160.54,3852.115637,618418.6444
1579824000,1/24/2020 0:00,ETH/USD,162.5,164.24,155.12,162.15,50015.80652,8110063.027
1579737600,1/23/2020 0:00,ETH/USD,167.48,167.48,158.68,162.51,15319.59468,2489587.331
1579651200,1/22/2020 0:00,ETH/USD,169.41,171.03,165.64,167.81,14719.87144,2470141.626
1579564800,1/21/2020 0:00,ETH/USD,166.68,169.99,164.28,169.35,25536.58671,4324620.959
1579478400,1/20/2020 0:00,ETH/USD,166.78,169.23,160.9,166.65,25280.69585,4213027.963
1579392000,1/19/2020 0:00,ETH/USD,174.29,178,161.53,166.72,21710.23677,3619530.675
1579305600,1/18/2020 0:00,ETH/USD,169.67,179.26,164.78,174.24,23068.04933,4019376.915
1579219200,1/17/2020 0:00,ETH/USD,164.56,174.3,162.01,169.62,36387.65075,6172073.321
1579132800,1/16/2020 0:00,ETH/USD,166.06,167.28,158.35,164.09,32297.63847,5299719.496
1579046400,1/15/2020 0:00,ETH/USD,165.68,171.78,159.09,166.26,53765.38287,8939032.556
1578960000,1/14/2020 0:00,ETH/USD,143.73,170.86,143.73,165.93,76002.18602,12611042.73
1578873600,1/13/2020 0:00,ETH/USD,146.69,146.86,142.14,143.51,14097.81562,2023177.519
1578787200,1/12/2020 0:00,ETH/USD,142.37,146.55,141.83,146.28,4319.420787,631844.8727
1578700800,1/11/2020 0:00,ETH/USD,144.64,148,142.01,142.63,9947.045469,1418747.095
1578614400,1/10/2020 0:00,ETH/USD,137.71,145.29,135.18,144.73,20791.1086,3009097.148
1578528000,1/9/2020 0:00,ETH/USD,140.55,141.19,135.4,137.92,23551.99848,3248291.63
1578441600,1/8/2020 0:00,ETH/USD,142.86,148,136.42,140.48,41734.20781,5862821.514
1578355200,1/7/2020 0:00,ETH/USD,144.39,145.2,138.87,143,17039.76957,2436687.048
1578268800,1/6/2020 0:00,ETH/USD,135.22,144.41,134.81,144.37,28594.18325,4128142.235
1578182400,1/5/2020 0:00,ETH/USD,134.22,138.23,134.12,134.94,6286.337027,848278.3184
1578096000,1/4/2020 0:00,ETH/USD,134.35,135.69,132.3,133.85,8324.23354,1114198.659
1578009600,1/3/2020 0:00,ETH/USD,126.7,134.9,125.55,133.89,33830.22394,4529528.683
1577923200,1/2/2020 0:00,ETH/USD,130.15,130.31,125.67,126.76,14036.96578,1779325.782
1577836800,1/1/2020 0:00,ETH/USD,128.5,132.64,128.17,130.27,9263.159145,1206711.742
