https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1633046400,2021-10-01 00:00:00,LTC/USD,153.22,168.15,151.13,166.18,43793.24756180,7277561.879819925
1632960000,2021-09-30 00:00:00,LTC/USD,144.80,154.41,144.06,153.00,39042.14575679,5973448.30078887
1632873600,2021-09-29 00:00:00,LTC/USD,140.45,150.43,139.99,144.74,110958.44851093,16060125.837472009
1632787200,2021-09-28 00:00:00,LTC/USD,145.08,148.94,140.03,140.56,99478.82374767,13982743.465972496
1632700800,2021-09-27 00:00:00,LTC/USD,150.68,155.06,144.95,145.08,87880.77180888,12749742.374032311
1632614400,2021-09-26 00:00:00,LTC/USD,151.10,153.47,142.03,150.74,109302.43892510,16476249.643569574
1632528000,2021-09-25 00:00:00,LTC/USD,152.28,156.11,148.84,151.05,96180.02251382,14527992.400712512
1632441600,2021-09-24 00:00:00,LTC/USD,164.08,166.66,141.74,152.24,134516.37442079,20478772.84182107
1632355200,2021-09-23 00:00:00,LTC/USD,161.44,165.00,157.20,164.01,64990.68445013,10659122.15666582
1632268800,2021-09-22 00:00:00,LTC/USD,148.51,161.84,145.33,161.54,53506.80765190,8643489.708087927
1632182400,2021-09-21 00:00:00,LTC/USD,157.16,162.11,144.92,148.50,78816.05057525,11704183.510424625
1632096000,2021-09-20 00:00:00,LTC/USD,175.64,175.84,153.57,157.16,87799.45916555,13798563.002457837
1632009600,2021-09-19 00:00:00,LTC/USD,181.28,181.62,172.67,175.58,16212.13136979,2846526.0259077284
1631923200,2021-09-18 00:00:00,LTC/USD,179.77,185.80,178.03,181.38,18646.74174133,3382146.0170424352
1631836800,2021-09-17 00:00:00,LTC/USD,185.39,190.46,177.66,179.96,27564.87241279,4960574.439405688
1631750400,2021-09-16 00:00:00,LTC/USD,188.94,195.20,181.61,185.82,47689.92802966,8861742.42647142
1631664000,2021-09-15 00:00:00,LTC/USD,183.05,191.82,179.82,189.20,34468.20546107,6521384.473234444
1631577600,2021-09-14 00:00:00,LTC/USD,179.48,188.74,176.21,183.02,39412.59848540,7213293.774797908
1631491200,2021-09-13 00:00:00,LTC/USD,183.45,235.77,170.88,179.15,135622.27193152,24296730.016531806
1631404800,2021-09-12 00:00:00,LTC/USD,178.46,186.18,175.28,183.04,17196.84012064,3147709.615681946
1631318400,2021-09-11 00:00:00,LTC/USD,174.03,186.09,173.55,178.48,23698.63111253,4229731.680964354
1631232000,2021-09-10 00:00:00,LTC/USD,180.52,187.16,170.77,173.89,40449.46036574,7033756.662998528
1631145600,2021-09-09 00:00:00,LTC/USD,179.64,188.79,176.76,180.27,65886.99138667,11877447.937275
1631059200,2021-09-08 00:00:00,LTC/USD,178.29,188.91,169.37,179.14,120551.17918084,21595538.238455676
1630972800,2021-09-07 00:00:00,LTC/USD,219.51,222.09,163.67,178.41,148918.83613733,26568609.555261046
1630886400,2021-09-06 00:00:00,LTC/USD,231.99,231.99,215.26,219.57,42716.55739337,9379274.506862251
1630800000,2021-09-05 00:00:00,LTC/USD,212.08,232.58,210.62,232.47,50347.76812353,11704345.655677019
1630713600,2021-09-04 00:00:00,LTC/USD,212.97,225.19,208.57,212.08,50793.63646987,10772314.422530029
1630627200,2021-09-03 00:00:00,LTC/USD,183.42,217.74,180.00,213.15,83369.49709036,17770208.304810237
1630540800,2021-09-02 00:00:00,LTC/USD,180.91,187.97,179.42,183.52,27540.35619713,5054206.169297298
1630454400,2021-09-01 00:00:00,LTC/USD,170.83,182.81,168.86,180.99,49009.57004193,8870242.08188891
1630368000,2021-08-31 00:00:00,LTC/USD,167.30,175.41,165.82,171.53,36130.33646886,6197436.614503555
1630281600,2021-08-30 00:00:00,LTC/USD,174.39,176.65,166.61,167.34,32015.69375672,5357506.193249525
1630195200,2021-08-29 00:00:00,LTC/USD,175.92,182.56,173.25,174.47,28164.86396524,4913923.816015423
1630108800,2021-08-28 00:00:00,LTC/USD,175.94,177.15,171.44,175.78,14256.32516939,2505976.8382753744
1630022400,2021-08-27 00:00:00,LTC/USD,168.21,176.23,165.09,176.17,27202.00105069,4792176.525100057
1629936000,2021-08-26 00:00:00,LTC/USD,177.87,180.22,165.18,167.62,23290.34713892,3903927.98742577
1629849600,2021-08-25 00:00:00,LTC/USD,173.34,178.99,169.31,177.74,26077.11524449,4634946.463555653
1629763200,2021-08-24 00:00:00,LTC/USD,187.40,188.73,172.13,173.70,33963.34060518,5899432.263119766
1629676800,2021-08-23 00:00:00,LTC/USD,185.96,191.77,183.50,187.00,27533.83042619,5148826.289697531
1629590400,2021-08-22 00:00:00,LTC/USD,180.13,189.86,178.83,186.40,33333.06954666,6213284.163497425
1629504000,2021-08-21 00:00:00,LTC/USD,183.82,184.46,176.52,179.79,42266.95011725,7599174.961580378
1629417600,2021-08-20 00:00:00,LTC/USD,175.80,184.15,174.17,183.75,32072.02921530,5893235.368311375
