unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1585699200,4/1/2020 0:00,LTC/USD,39.29,39.61,37.2,39.3,35413.58072,1391753.722
1585612800,3/31/2020 0:00,LTC/USD,39.05,39.37,38.45,39.35,17666.233,695166.2686
1585526400,3/30/2020 0:00,LTC/USD,37.11,39.79,37.11,39.09,23849.90121,932292.6384
1585440000,3/29/2020 0:00,LTC/USD,39.17,39.17,37.01,37.1,31641.78406,1173910.189
1585353600,3/28/2020 0:00,LTC/USD,38.01,39.51,36.64,38.97,67682.32846,2637580.34
1585267200,3/27/2020 0:00,LTC/USD,40.59,41.38,37.47,38.17,54726.96705,2088928.332
1585180800,3/26/2020 0:00,LTC/USD,39.38,40.61,38.53,40.61,38673.61504,1570535.507
1585094400,3/25/2020 0:00,LTC/USD,40.72,41.16,38.15,39.25,53909.58363,2115951.157
1585008000,3/24/2020 0:00,LTC/USD,39.26,41.07,38.4,40.72,69531.59522,2831326.557
1584921600,3/23/2020 0:00,LTC/USD,35.18,40.31,34.63,39.08,67348.13425,2631965.086
1584835200,3/22/2020 0:00,LTC/USD,38.34,39.69,34.8,35.41,52140.66316,1846300.882
1584748800,3/21/2020 0:00,LTC/USD,37.62,39.85,36.26,38.42,90725.43543,3485671.229
1584662400,3/20/2020 0:00,LTC/USD,39.25,43.9,34.01,38.12,149870.3055,5713056.045
1584576000,3/19/2020 0:00,LTC/USD,34.96,40.93,34.08,39.05,158359.1897,6183926.358
1584489600,3/18/2020 0:00,LTC/USD,34.42,34.9,32.46,34.64,89180.37974,3089208.354
1584403200,3/17/2020 0:00,LTC/USD,33.38,36.07,32.59,34.45,74133.6827,2553905.369
1584316800,3/16/2020 0:00,LTC/USD,36.21,36.28,29.21,33.47,157902.1349,5284984.456
1584230400,3/15/2020 0:00,LTC/USD,34.29,38.93,34,36.3,74255.90675,2695489.415
1584144000,3/14/2020 0:00,LTC/USD,37.89,38.01,33.82,34.35,80400.99908,2761774.318
1584057600,3/13/2020 0:00,LTC/USD,30.4,40.76,24.53,37.9,309628.4001,11734916.36
1583971200,3/12/2020 0:00,LTC/USD,48.76,48.82,28.8,30.76,375186.9234,11540749.76
1583884800,3/11/2020 0:00,LTC/USD,50.34,50.76,45.49,48.6,94511.57569,4593262.578
1583798400,3/10/2020 0:00,LTC/USD,50.46,51.47,48.78,50.14,43469.0194,2179536.633
1583712000,3/9/2020 0:00,LTC/USD,51.46,52.53,46.21,50.46,124071.9101,6260668.584
1583625600,3/8/2020 0:00,LTC/USD,60.5,60.5,50.22,51.09,95967.16394,4902962.406
1583539200,3/7/2020 0:00,LTC/USD,63.43,63.98,60.1,60.51,32026.35932,1937915.002
1583452800,3/6/2020 0:00,LTC/USD,62.18,63.85,61.3,63.29,54791.25936,3467738.805
1583366400,3/5/2020 0:00,LTC/USD,60.62,63.34,60.58,61.86,42015.71322,2599092.02
1583280000,3/4/2020 0:00,LTC/USD,60.92,61.81,58.82,60.28,35070.40315,2114043.902
1583193600,3/3/2020 0:00,LTC/USD,61.36,62.53,59.47,60.87,57182.90233,3480723.265
1583107200,3/2/2020 0:00,LTC/USD,57.44,62.41,57.26,61.38,55234.11826,3390270.179
1583020800,3/1/2020 0:00,LTC/USD,58.24,60.34,56.15,57.9,32763.39823,1897000.758
1582934400,2/29/2020 0:00,LTC/USD,60.11,61.61,57.97,58.13,28369.42237,1649114.523
1582848000,2/28/2020 0:00,LTC/USD,61.78,63.58,56.71,60.02,67461.25368,4049024.446
1582761600,2/27/2020 0:00,LTC/USD,60.56,65.43,57.12,61.59,78758.07222,4850709.668
1582675200,2/26/2020 0:00,LTC/USD,71.22,71.9,57.49,60.56,129257.1314,7827811.876
1582588800,2/25/2020 0:00,LTC/USD,75.83,75.85,69.58,70.73,43132.04189,3050729.323
1582502400,2/24/2020 0:00,LTC/USD,79.3,80,71.74,75.63,48911.60586,3699184.751
1582416000,2/23/2020 0:00,LTC/USD,74.88,80.29,74.84,79.77,46265.03299,3690561.682
1582329600,2/22/2020 0:00,LTC/USD,73.42,76.85,63.5,75.09,42395.5172,3183479.386
1582243200,2/21/2020 0:00,LTC/USD,69.27,75.38,68.7,73.44,27916.80919,2050210.467
1582156800,2/20/2020 0:00,LTC/USD,70.25,72.31,65.77,69.68,45332.75609,3158786.444
1582070400,2/19/2020 0:00,LTC/USD,76.87,79.78,67.37,70.61,76101.0303,5373493.75
1581984000,2/18/2020 0:00,LTC/USD,73.23,79.13,70.36,77.3,42073.12993,3252252.944
1581897600,2/17/2020 0:00,LTC/USD,74.72,75.44,68.68,73.4,48598.87616,3567157.51
1581811200,2/16/2020 0:00,LTC/USD,76.68,80.49,67.17,74.99,54104.09084,4057265.772
1581724800,2/15/2020 0:00,LTC/USD,83.45,83.55,74.99,76.53,61119.95921,4677510.478
1581638400,2/14/2020 0:00,LTC/USD,80.55,83.78,78.7,83.25,27904.01755,2323009.461
1581552000,2/13/2020 0:00,LTC/USD,81.51,84.44,77.11,80.49,62095.19877,4998042.549
1581465600,2/12/2020 0:00,LTC/USD,77.11,82.98,76.85,81.25,60741.92166,4935281.135
1581379200,2/11/2020 0:00,LTC/USD,73.97,77.54,72.62,77,29534.73608,2274174.678
1581292800,2/10/2020 0:00,LTC/USD,77.22,77.52,72.28,74.27,33434.25608,2483162.199
1581206400,2/9/2020 0:00,LTC/USD,76.77,78.5,75,77.13,19929.25478,1537143.421
1581120000,2/8/2020 0:00,LTC/USD,74.2,78,71.59,76.79,30043.83645,2307066.201
1581033600,2/7/2020 0:00,LTC/USD,73.56,75.45,72.76,74.34,33467.88773,2488002.773
1580947200,2/6/2020 0:00,LTC/USD,72.55,74.99,70.95,73.38,39155.12979,2873203.424
1580860800,2/5/2020 0:00,LTC/USD,68,73.45,67.52,72.44,37436.40511,2711893.186
1580774400,2/4/2020 0:00,LTC/USD,69.5,70.27,66.49,67.84,26436.4739,1793450.39
1580688000,2/3/2020 0:00,LTC/USD,69.66,72.93,68.5,69.58,22634.1551,1574884.512
1580601600,2/2/2020 0:00,LTC/USD,70.76,73.4,67.62,69.67,28233.24115,1967009.911
1580515200,2/1/2020 0:00,LTC/USD,67.6,72.76,67.59,70.71,31519.70672,2228758.462
1580428800,1/31/2020 0:00,LTC/USD,67.85,69.89,65.35,67.83,38367.56767,2602472.115
1580342400,1/30/2020 0:00,LTC/USD,59.43,70.17,57.98,68.04,58152.86004,3956720.597
1580256000,1/29/2020 0:00,LTC/USD,60.45,62.38,59.52,59.87,20543.1487,1229918.313
1580169600,1/28/2020 0:00,LTC/USD,58.68,61.48,57.19,60.76,29374.52549,1784796.169
1580083200,1/27/2020 0:00,LTC/USD,56.32,59.5,55.83,58.57,19706.96229,1154236.782
1579996800,1/26/2020 0:00,LTC/USD,53.01,56.48,52.78,56.22,16866.52163,948235.8462
1579910400,1/25/2020 0:00,LTC/USD,54.2,54.33,52.18,53.29,9355.808552,498571.0378
1579824000,1/24/2020 0:00,LTC/USD,54.39,55.29,50.47,54.15,26562.66564,1438368.344
1579737600,1/23/2020 0:00,LTC/USD,58.19,58.19,52.2,54.38,33585.447,1826376.608
1579651200,1/22/2020 0:00,LTC/USD,57.61,59.13,57.15,58.06,12097.94345,702406.5969
1579564800,1/21/2020 0:00,LTC/USD,57.1,58,55.8,57.68,11511.69366,663994.4903
1579478400,1/20/2020 0:00,LTC/USD,57.31,58.11,55.67,57.25,15520.89784,888571.4015
1579392000,1/19/2020 0:00,LTC/USD,59.29,62.43,55.28,57.65,32720.83185,1886355.956
1579305600,1/18/2020 0:00,LTC/USD,61.02,62.39,57.98,59.18,32428.95497,1919145.555
1579219200,1/17/2020 0:00,LTC/USD,57.68,63.31,56.71,61.08,54181.27847,3309392.489
1579132800,1/16/2020 0:00,LTC/USD,58.33,58.33,54.72,57.72,22141.34487,1277998.426
1579046400,1/15/2020 0:00,LTC/USD,58.12,60.39,55.36,58.01,36906.60401,2140952.098
1578960000,1/14/2020 0:00,LTC/USD,49.53,60.79,49.51,58.61,87153.68614,5108077.545
1578873600,1/13/2020 0:00,LTC/USD,51.45,51.47,48.88,49.51,35569.12823,1761027.539
1578787200,1/12/2020 0:00,LTC/USD,49.39,51.61,48.81,51.33,15980.02994,820254.9366
1578700800,1/11/2020 0:00,LTC/USD,48.97,51.91,47.79,49.34,39821.1328,1964774.692
1578614400,1/10/2020 0:00,LTC/USD,44.91,49.67,43.73,49.22,33918.39719,1669463.51
1578528000,1/9/2020 0:00,LTC/USD,45.15,45.79,43.91,44.88,27622.10903,1239680.253
1578441600,1/8/2020 0:00,LTC/USD,46.5,48.62,44.11,45.32,64869.29319,2939876.367
1578355200,1/7/2020 0:00,LTC/USD,45.89,46.94,44.47,46.39,54066.24726,2508133.21
1578268800,1/6/2020 0:00,LTC/USD,43.24,46.12,43.16,45.82,18222.38333,834949.6041
1578182400,1/5/2020 0:00,LTC/USD,42.83,44.5,42.58,43.25,6149.573875,265969.0701
1578096000,1/4/2020 0:00,LTC/USD,42.25,42.8,41.74,42.79,17694.60175,757152.0087
1578009600,1/3/2020 0:00,LTC/USD,39.29,42.35,38.61,42.15,41355.50292,1743134.448
1577923200,1/2/2020 0:00,LTC/USD,41.5,41.61,38.97,39.28,13464.3675,528880.3554
1577836800,1/1/2020 0:00,LTC/USD,41.09,41.97,41,41.39,3202.840109,132565.5521
