unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1495843200,5/27/2017 0:00,BTC/USD,2279.82,2339.94,1850,2042,54093115.87,26205.92
1495756800,5/26/2017 0:00,BTC/USD,2292.53,2599.12,2060,2279.82,66000848.39,28125.34
1495670400,5/25/2017 0:00,BTC/USD,2420.29,2760.1,2221,2292.53,82965665.93,32938.03
1495584000,5/24/2017 0:00,BTC/USD,2264.23,2481.75,2264.23,2420.29,52778575.76,22143.08
1495497600,5/23/2017 0:00,BTC/USD,2099.97,2275,2088.45,2264.23,31139771.52,14138.92
1495411200,5/22/2017 0:00,BTC/USD,2017.55,2230.34,2008.75,2099.97,32452142.3,15312.07
1495324800,5/21/2017 0:00,BTC/USD,2013.99,2063.11,1961.52,2017.55,13647083.74,6755.83
1495238400,5/20/2017 0:00,BTC/USD,1958,2021,1914,2013.99,24244964,12308.17
1495152000,5/19/2017 0:00,BTC/USD,1878.99,1969.99,1874.99,1958,27201808.7,14115.85
1495065600,5/18/2017 0:00,BTC/USD,1782.99,1881.8,1766.33,1878.99,21764514.72,11915.2
1494979200,5/17/2017 0:00,BTC/USD,1700.01,1840.42,1670.01,1782.99,31587033.39,17790.68
1494892800,5/16/2017 0:00,BTC/USD,1705.48,1750,1641.22,1700.01,28117414.51,16473.76
1494806400,5/15/2017 0:00,BTC/USD,1784,1784,1682.56,1705.48,22943567.22,13312.2
1494720000,5/14/2017 0:00,BTC/USD,1776.89,1815,1753,1784,8585557.39,4816.73
1494633600,5/13/2017 0:00,BTC/USD,1691.51,1785.82,1601.46,1776.89,17796170.28,10531.58
1494547200,5/12/2017 0:00,BTC/USD,1828.45,1832,1650,1691.51,29854369.28,17061.7
1494460800,5/11/2017 0:00,BTC/USD,1772.58,1892,1745.01,1828.45,26996647.4,14739.88
1494374400,5/10/2017 0:00,BTC/USD,1720.28,1794.21,1682,1772.58,19694962.35,11263.87
1494288000,5/9/2017 0:00,BTC/USD,1649.54,1760.4,1616.05,1720.28,28716399.21,16793.24
1494201600,5/8/2017 0:00,BTC/USD,1554.01,1653.97,1554.01,1649.54,30605645.62,19232.7
1494115200,5/7/2017 0:00,BTC/USD,1558.02,1565,1525,1554.01,11809645.33,7667.79
