unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1623542400,6/13/2021 0:00,XRP/USD,0.83365,0.88795,0.81722,0.88418,24269938.13,21458993.9
1623456000,6/12/2021 0:00,XRP/USD,0.84725,0.84725,0.80565,0.83107,28161890.72,23404502.52
1623369600,6/11/2021 0:00,XRP/USD,0.86936,0.879,0.83394,0.84725,34929238.72,29593797.51
1623283200,6/10/2021 0:00,XRP/USD,0.923,0.92991,0.85287,0.869,37397502.29,32498429.49
1623196800,6/9/2021 0:00,XRP/USD,0.87298,0.9224,0.83051,0.9224,52269097.19,48213015.25
1623110400,6/8/2021 0:00,XRP/USD,0.85958,0.88639,0.78363,0.87607,64462533.1,56473691.37
1623024000,6/7/2021 0:00,XRP/USD,0.9464,0.97559,0.84006,0.8628,38765273.31,33446677.81
1622937600,6/6/2021 0:00,XRP/USD,0.92371,0.95,0.9171,0.94692,25316083.87,23972306.14
1622851200,6/5/2021 0:00,XRP/USD,0.96951,0.99751,0.89215,0.92325,44839852.33,41398393.67
1622764800,6/4/2021 0:00,XRP/USD,1.04589,1.04589,0.915,0.96886,66608391.14,64534205.84
1622678400,6/3/2021 0:00,XRP/USD,1.02364,1.07797,1.00686,1.04482,47608048.99,49741841.75
1622592000,6/2/2021 0:00,XRP/USD,1.01089,1.049,0.97937,1.02431,43714270.55,44776964.47
1622505600,6/1/2021 0:00,XRP/USD,1.04233,1.1,0.97506,1.00898,69905602.65,70533354.97
1622419200,5/31/2021 0:00,XRP/USD,0.90618,1.05,0.88103,1.04403,68214253.56,71217727.14
1622332800,5/30/2021 0:00,XRP/USD,0.83354,0.93401,0.79788,0.90654,52943132.97,47995067.76
1622246400,5/29/2021 0:00,XRP/USD,0.8987,0.9415,0.79346,0.83216,58864742.3,48984883.95
1622160000,5/28/2021 0:00,XRP/USD,0.96762,0.98524,0.84609,0.89997,58672988.3,52803929.28
1622073600,5/27/2021 0:00,XRP/USD,1.03255,1.04393,0.9314,0.97129,47229845.88,45873877
1621987200,5/26/2021 0:00,XRP/USD,0.9765,1.07105,0.94657,1.03363,55546976.33,57415021.14
1621900800,5/25/2021 0:00,XRP/USD,0.9951,1.06,0.88178,0.97201,97762925.25,95026540.97
1621814400,5/24/2021 0:00,XRP/USD,0.79129,0.99885,0.75391,0.99557,95236773.9,94814874.99
1621728000,5/23/2021 0:00,XRP/USD,0.90662,0.96812,0.651,0.79148,117642149.4,93111408.39
1621641600,5/22/2021 0:00,XRP/USD,1.00649,1.01765,0.81956,0.90632,98099197.15,88909264.36
1621555200,5/21/2021 0:00,XRP/USD,1.1826,1.22025,0.8688,1.00798,101920899.6,102734228.3
1621468800,5/20/2021 0:00,XRP/USD,1.06564,1.2999,0.93363,1.18272,105550480.1,124836663.8
1621382400,5/19/2021 0:00,XRP/USD,1.59593,1.64494,0.9385,1.06058,190371716.7,201904435.3
1621296000,5/18/2021 0:00,XRP/USD,1.49732,1.705,1.47201,1.59314,82422474.05,131310540.3
1621209600,5/17/2021 0:00,XRP/USD,1.45018,1.56292,1.32549,1.49613,81006549.61,121196329.1
1621123200,5/16/2021 0:00,XRP/USD,1.49199,1.61176,1.34,1.45076,75335342.13,109293500.9
1621036800,5/15/2021 0:00,XRP/USD,1.40092,1.58417,1.32211,1.48769,95035837.92,141383865.7
1620950400,5/14/2021 0:00,XRP/USD,1.36414,1.44973,1.32356,1.40134,61621232.42,86352297.84
1620864000,5/13/2021 0:00,XRP/USD,1.26851,1.39087,1.20064,1.365,102993369.2,140585948.9
1620777600,5/12/2021 0:00,XRP/USD,1.48085,1.54798,1.23789,1.26779,85837030.37,108823328.7
1620691200,5/11/2021 0:00,XRP/USD,1.39363,1.49,1.35694,1.48162,58018981.44,85962083.28
1620604800,5/10/2021 0:00,XRP/USD,1.53653,1.62799,1.235,1.39241,96777162.02,134753488.2
1620518400,5/9/2021 0:00,XRP/USD,1.5647,1.59841,1.435,1.53564,63054763.9,96829417.63
1620432000,5/8/2021 0:00,XRP/USD,1.58066,1.62926,1.543,1.56441,32255716.76,50461165.86
1620345600,5/7/2021 0:00,XRP/USD,1.60452,1.69573,1.50587,1.58152,72018140.47,113898129.5
1620259200,5/6/2021 0:00,XRP/USD,1.61401,1.76355,1.51484,1.60295,132879069.2,212998504
1620172800,5/5/2021 0:00,XRP/USD,1.38783,1.62622,1.368,1.61388,94876025.67,153118520.3
1620086400,5/4/2021 0:00,XRP/USD,1.55589,1.55938,1.32106,1.38917,113638665.4,157863424.8
1620000000,5/3/2021 0:00,XRP/USD,1.56179,1.62351,1.438,1.55586,63905402.53,99427859.58
1619913600,5/2/2021 0:00,XRP/USD,1.65343,1.6584,1.52569,1.56195,56357943.15,88028289.3
1619827200,5/1/2021 0:00,XRP/USD,1.60069,1.66739,1.51256,1.652,63967158.95,105673746.6
1619740800,4/30/2021 0:00,XRP/USD,1.39822,1.64149,1.37479,1.60063,102673496.8,164342279.3
1619654400,4/29/2021 0:00,XRP/USD,1.35898,1.41935,1.32775,1.3992,73380323.09,102673748.1
1619568000,4/28/2021 0:00,XRP/USD,1.40795,1.44916,1.28356,1.3589,88009137.46,119595616.9
1619481600,4/27/2021 0:00,XRP/USD,1.36559,1.46479,1.33207,1.40351,95559205.57,134118300.6
1619395200,4/26/2021 0:00,XRP/USD,1.03514,1.37553,1.0165,1.36707,124338765.9,169979796.6
1619308800,4/25/2021 0:00,XRP/USD,1.05214,1.15896,0.94163,1.03373,88521522.14,91507353.08
1619222400,4/24/2021 0:00,XRP/USD,1.17044,1.17181,1.022,1.0521,77393902.39,81426124.7
