unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1617148800,3/31/2021 0:00,LTC/USD,195.69,199.08,186.74,196.58,46810.42853,9201994.04
1617062400,3/30/2021 0:00,LTC/USD,194.02,200.02,190.2,195.79,51442.33382,10071894.54
1616976000,3/29/2021 0:00,LTC/USD,184.43,197.5,182.71,193.69,66881.90753,12954356.67
1616889600,3/28/2021 0:00,LTC/USD,184.23,187.24,180.1,184.35,33905.89092,6250550.991
1616803200,3/27/2021 0:00,LTC/USD,184.12,186.11,177.77,184.16,22192.13292,4086903.199
1616716800,3/26/2021 0:00,LTC/USD,171.77,183.98,171.77,183.77,50694.41232,9316112.152
1616630400,3/25/2021 0:00,LTC/USD,175.56,178.29,167.67,171.5,58202.90171,9981797.643
1616544000,3/24/2021 0:00,LTC/USD,186.14,197.05,172.43,176.18,91991.76458,16207109.08
1616457600,3/23/2021 0:00,LTC/USD,186.19,189.4,181.14,186.08,59119.44533,11000946.39
1616371200,3/22/2021 0:00,LTC/USD,195.67,198.78,184.9,185.75,50161.10014,9317424.351
1616284800,3/21/2021 0:00,LTC/USD,199.45,201.81,192.14,195.39,39696.21164,7756242.792
1616198400,3/20/2021 0:00,LTC/USD,199.23,206.19,198.88,200.05,26833.1895,5367979.56
1616112000,3/19/2021 0:00,LTC/USD,199.53,205,195.94,200.27,34601.75767,6929694.009
1616025600,3/18/2021 0:00,LTC/USD,206.5,208.27,199.22,199.57,57553.88997,11486029.82
1615939200,3/17/2021 0:00,LTC/USD,201.9,207,194.17,205.82,45211.93043,9305519.521
1615852800,3/16/2021 0:00,LTC/USD,200.26,205.2,191.16,201.78,87090.01031,17573022.28
1615766400,3/15/2021 0:00,LTC/USD,213.92,222.43,197.78,200.81,98920.48379,19864222.35
1615680000,3/14/2021 0:00,LTC/USD,225.78,227.93,213.92,213.92,32700.30959,6995250.227
1615593600,3/13/2021 0:00,LTC/USD,221.05,230,212.89,226.33,163266.7379,36952160.78
1615507200,3/12/2021 0:00,LTC/USD,201.64,224.18,198.5,220.7,107529.4506,23731749.74
1615420800,3/11/2021 0:00,LTC/USD,201.04,203.56,191,201.41,77394.67811,15588062.12
1615334400,3/10/2021 0:00,LTC/USD,204,208,191.51,200.36,116203.369,23282507.02
1615248000,3/9/2021 0:00,LTC/USD,192.56,205.16,189.16,204,107600.7626,21950555.56
1615161600,3/8/2021 0:00,LTC/USD,190.62,195.23,180,191.55,68528.27103,13126590.32
1615075200,3/7/2021 0:00,LTC/USD,183.4,192.01,182.29,190.61,57144.37208,10892288.76
1614988800,3/6/2021 0:00,LTC/USD,180.57,184.6,174.57,182.62,85140.8694,15548425.57
1614902400,3/5/2021 0:00,LTC/USD,180.76,183.56,168.76,180.98,119086.7154,21552313.76
1614816000,3/4/2021 0:00,LTC/USD,187.7,194.34,177,180.78,87303.7498,15782771.89
1614729600,3/3/2021 0:00,LTC/USD,178.44,196.51,177.33,187.7,79752.96285,14969631.13
1614643200,3/2/2021 0:00,LTC/USD,175.99,185.41,170.69,178.37,71231.86351,12705627.49
1614556800,3/1/2021 0:00,LTC/USD,165.65,176.58,163.57,176.11,86916.4557,15306857.01
1614470400,2/28/2021 0:00,LTC/USD,171.76,173,153.02,165.01,117117.6312,19325580.32
1614384000,2/27/2021 0:00,LTC/USD,170.38,180.36,167.36,172.15,92471.4535,15918960.72
1614297600,2/26/2021 0:00,LTC/USD,178.99,182.65,162.79,170.31,114291.6768,19465015.48
1614211200,2/25/2021 0:00,LTC/USD,181.72,205.15,175.21,179.25,153277.4624,27474985.14
1614124800,2/24/2021 0:00,LTC/USD,177.74,189.64,169.18,181.94,111112.2683,20215766.1
1614038400,2/23/2021 0:00,LTC/USD,208.14,208.69,157.53,177.5,295025.9312,52367102.79
1613952000,2/22/2021 0:00,LTC/USD,226.77,226.82,180,208.26,293869.9094,61201347.33
1613865600,2/21/2021 0:00,LTC/USD,225.72,233.77,219.73,227.68,105735.3161,24073816.78
1613779200,2/20/2021 0:00,LTC/USD,237.64,247,215,227.37,118109.6315,26854586.91
1613692800,2/19/2021 0:00,LTC/USD,228.06,242,220.02,236.82,98133.59621,23239998.25
1613606400,2/18/2021 0:00,LTC/USD,237.43,239.09,220.8,226.6,102990.883,23337734.09
1613520000,2/17/2021 0:00,LTC/USD,210.27,237.71,203.35,237.41,132983.5444,31571623.27
1613433600,2/16/2021 0:00,LTC/USD,208.61,222.05,200.5,210.49,154256.7537,32469504.08
1613347200,2/15/2021 0:00,LTC/USD,214.83,220.02,186.06,208.09,242309.9923,50422286.3
1613260800,2/14/2021 0:00,LTC/USD,227.21,230.71,208.23,213.69,114594.5156,24487702.05
1613174400,2/13/2021 0:00,LTC/USD,197.77,229.18,191.11,226.5,179580.6125,40675008.72
1613088000,2/12/2021 0:00,LTC/USD,184.34,200,176.83,196.98,129404.4966,25490097.73
1613001600,2/11/2021 0:00,LTC/USD,182.32,193.5,175.92,184.04,99945.08499,18393893.44
1612915200,2/10/2021 0:00,LTC/USD,181.68,195.33,170.6,181.8,173305.046,31506857.36
1612828800,2/9/2021 0:00,LTC/USD,168.54,184.69,164.44,181.91,106619.109,19395082.12
1612742400,2/8/2021 0:00,LTC/USD,151.16,169.48,148,167.65,128175.8835,21488686.87
1612656000,2/7/2021 0:00,LTC/USD,156.11,157.48,145.43,151.19,69291.52446,10476185.58
1612569600,2/6/2021 0:00,LTC/USD,155.27,164.1,150.03,155.53,76883.75745,11957730.8
1612483200,2/5/2021 0:00,LTC/USD,145.34,157,143.34,155.18,72491.6769,11249258.42
1612396800,2/4/2021 0:00,LTC/USD,156.32,159,141.1,145.4,84624.329,12304377.44
1612310400,2/3/2021 0:00,LTC/USD,142.46,156.79,142.09,156.5,88433.8099,13839891.25
1612224000,2/2/2021 0:00,LTC/USD,132.18,145.99,132.18,142.53,86250.96151,12293349.54
1612137600,2/1/2021 0:00,LTC/USD,129.55,136.65,126.19,132.03,62142.01426,8204610.143
1612051200,1/31/2021 0:00,LTC/USD,132.56,135.2,125.81,129.7,30184.65717,3914950.035
1611964800,1/30/2021 0:00,LTC/USD,134.97,136.18,128.19,133.32,60561.75986,8074093.824
1611878400,1/29/2021 0:00,LTC/USD,133.73,145.73,131.66,134.93,132687.8405,17903570.32
1611792000,1/28/2021 0:00,LTC/USD,122.58,136.27,121,133.6,66191.96714,8843246.81
1611705600,1/27/2021 0:00,LTC/USD,134.75,134.89,118.21,122.95,101112.4628,12431777.3
1611619200,1/26/2021 0:00,LTC/USD,137.27,139.7,128.26,134.75,51112.27402,6887378.924
1611532800,1/25/2021 0:00,LTC/USD,141.05,147.6,136.64,137.18,49832.7863,6836061.624
1611446400,1/24/2021 0:00,LTC/USD,137.68,142.79,133.82,141.22,24249.32834,3424490.149
1611360000,1/23/2021 0:00,LTC/USD,137.63,143.79,135.19,137.77,42491.11787,5854001.308
1611273600,1/22/2021 0:00,LTC/USD,129.5,141.94,122.56,138.17,91157.87795,12595284
1611187200,1/21/2021 0:00,LTC/USD,150.21,150.22,125.59,130.08,102233.0121,13298470.21
1611100800,1/20/2021 0:00,LTC/USD,151.89,156.13,138.41,149.93,112086.3412,16805105.14
1611014400,1/19/2021 0:00,LTC/USD,152.53,166.07,150.36,151.89,90824.73243,13795368.61
1610928000,1/18/2021 0:00,LTC/USD,142.93,154.72,138.5,151.63,84618.3978,12830687.66
1610841600,1/17/2021 0:00,LTC/USD,143.43,147,136.36,142.63,37162.94891,5300551.404
1610755200,1/16/2021 0:00,LTC/USD,143.62,152.57,139.42,143.87,40740.65551,5861358.109
1610668800,1/15/2021 0:00,LTC/USD,152.5,155.45,130.53,144.2,86295.37317,12443792.81
1610582400,1/14/2021 0:00,LTC/USD,147.86,156.94,143.7,152.78,83166.60185,12706193.43
1610496000,1/13/2021 0:00,LTC/USD,133.44,148.5,125.98,147.79,99573.38572,14715950.68
1610409600,1/12/2021 0:00,LTC/USD,138.71,146.8,127.71,133.09,155671.2758,20718290.1
1610323200,1/11/2021 0:00,LTC/USD,170.35,170.62,112.31,138.93,294110.9183,40860829.88
1610236800,1/10/2021 0:00,LTC/USD,177.98,186.41,160,170.7,210794.0942,35982551.88
1610150400,1/9/2021 0:00,LTC/USD,173.05,179.69,163.51,177.96,115878.5107,20621739.76
1610064000,1/8/2021 0:00,LTC/USD,170.23,181.77,150.22,172.52,291053.3846,50212529.92
1609977600,1/7/2021 0:00,LTC/USD,169.6,181.34,160.87,169.94,205576.8977,34935737.99
1609891200,1/6/2021 0:00,LTC/USD,159.43,170.01,155.26,169.65,175350.5002,29748212.35
1609804800,1/5/2021 0:00,LTC/USD,155.99,163.32,146.68,158.8,124762.1345,19812226.96
1609718400,1/4/2021 0:00,LTC/USD,162,174.23,139.15,155.06,254756.6409,39502564.74
1609632000,1/3/2021 0:00,LTC/USD,137.12,164.82,135.5,160.8,185617.9461,29847365.74
1609545600,1/2/2021 0:00,LTC/USD,125.98,142,123.54,136.88,140564.4684,19240464.44
1609459200,1/1/2021 0:00,LTC/USD,124.52,134.05,123.23,126.32,83053.95314,10491375.36
